1627463567 	0	0	51	35	51	35	51	35	5	5	255	175
1627463577 	0	0	51	35	51	35	51	35	5	5	255	175
1627463587 	0	0	51	35	51	35	51	35	5	5	255	175
1627463597 	0	0	51	35	51	35	51	35	5	5	255	175
1627463607 	0	0	51	35	51	35	51	35	5	5	255	175
1627463617 	0	0	51	35	51	35	51	35	5	5	255	175
1627463627 	0	0	51	35	51	35	51	35	5	5	255	175
1627463637 	0	0	51	35	51	35	51	35	5	5	255	175
1627463647 	0	0	51	35	51	35	51	35	5	5	255	175
1627463658 	0	0	51	35	51	35	51	35	5	5	255	175
1627463668 	0	0	51	35	51	35	51	35	5	5	255	175
1627463678 	0	0	51	35	51	35	51	35	5	5	255	175
1627463688 	0	0	51	35	51	35	51	35	5	5	255	175
1627463698 	0	0	51	35	51	35	51	35	5	5	255	175
1627463708 	1821823	1780800	51	35	51	35	51	35	5	5	255	175
1627463718 	0	0	51	35	51	35	51	35	5	5	255	175
1627463728 	0	0	51	35	51	35	51	35	5	5	255	175
1627463738 	0	0	51	35	51	35	51	35	5	5	255	175
1627463748 	0	0	51	35	51	35	51	35	5	5	255	175
1627463758 	0	0	51	35	51	35	51	35	5	5	255	175
1627463768 	0	0	51	35	51	35	51	35	5	5	255	175
1627463778 	0	0	51	35	51	35	51	35	5	5	255	175
1627463788 	0	0	51	35	51	35	51	35	5	5	255	175
1627463798 	0	0	51	35	51	35	51	35	5	5	255	175
1627463808 	0	0	51	35	51	35	51	35	5	5	255	175
1627463818 	0	0	51	35	51	35	51	35	5	5	255	175
1627463828 	0	0	51	35	51	35	51	35	5	5	255	175
1627463838 	0	0	51	35	51	35	51	35	5	5	255	175
1627463848 	0	0	51	35	51	35	51	35	5	5	255	175
1627463858 	0	0	51	35	51	35	51	35	5	5	255	175
1627463868 	0	0	51	35	51	35	51	35	5	5	255	175
1627463879 	0	0	51	35	51	35	51	35	5	5	255	175
1627463889 	0	0	51	35	51	35	51	35	5	5	255	175
1627463899 	0	0	51	35	51	35	51	35	5	5	255	175
1627463909 	0	0	51	35	51	35	51	35	5	5	255	175
1627463919 	0	0	51	35	51	35	51	35	5	5	255	175
1627463929 	0	0	51	35	51	35	51	35	5	5	255	175
1627463939 	0	0	51	35	51	35	51	35	5	5	255	175
1627463949 	0	0	51	35	51	35	51	35	5	5	255	175
1627463959 	0	0	51	35	51	35	51	35	5	5	255	175
1627463969 	0	0	51	35	51	35	51	35	5	5	255	175
1627463979 	0	0	51	35	51	35	51	35	5	5	255	175
1627463989 	0	0	51	35	51	35	51	35	5	5	255	175
1627463999 	0	0	51	35	51	35	51	35	5	5	255	175
1627464009 	0	0	51	35	51	35	51	35	5	5	255	175
1627464019 	0	0	51	35	51	35	51	35	5	5	255	175
1627464029 	0	0	51	35	51	35	51	35	5	5	255	175
1627464039 	0	0	51	35	51	35	51	35	5	5	255	175
1627464049 	0	0	51	35	51	35	51	35	5	5	255	175
1627464059 	0	0	51	35	51	35	51	35	10	10	510	350
1627464070 	0	0	51	35	51	35	51	35	10	10	510	350
1627464080 	0	0	51	35	51	35	51	35	10	10	510	350
1627464090 	0	0	51	35	51	35	51	35	10	10	510	350
1627464100 	0	0	51	35	51	35	51	35	10	10	510	350
1627464110 	0	0	51	35	51	35	51	35	10	10	510	350
1627464120 	0	0	51	35	51	35	51	35	10	10	510	350
1627464130 	0	0	51	35	51	35	51	35	10	10	510	350
1627464140 	0	0	51	35	51	35	51	35	10	10	510	350
1627464150 	0	0	51	35	51	35	51	35	10	10	510	350
1627464160 	0	0	51	35	51	35	51	35	10	10	510	350
1627464170 	0	0	51	35	51	35	51	35	10	10	510	350
1627464180 	0	0	51	35	51	35	51	35	10	10	510	350
1627464190 	0	0	51	35	51	35	51	35	10	10	510	350
1627464200 	0	0	51	35	51	35	51	35	10	10	510	350
1627464210 	0	0	51	35	51	35	51	35	10	10	510	350
1627464220 	0	0	51	35	51	35	51	35	10	10	510	350
1627464230 	0	0	51	35	51	35	51	35	10	10	510	350
1627464240 	0	0	51	35	51	35	51	35	10	10	510	350
1627464250 	0	0	51	35	51	35	51	35	10	10	510	350
1627464260 	0	0	51	35	51	35	51	35	10	10	510	350
1627464270 	0	0	51	35	51	35	51	35	10	10	510	350
1627464280 	0	0	51	35	51	35	51	35	10	10	510	350
1627464290 	0	0	51	35	51	35	51	35	10	10	510	350
1627464300 	0	0	51	35	51	35	51	35	10	10	510	350
1627464310 	0	0	51	35	51	35	51	35	10	10	510	350
1627464321 	0	0	51	35	51	35	51	35	10	10	510	350
1627464331 	0	0	51	35	51	35	51	35	10	10	510	350
1627464341 	0	0	51	35	51	35	51	35	10	10	510	350
1627464351 	0	0	51	35	51	35	51	35	10	10	510	350
1627464361 	0	0	51	35	51	35	51	35	10	10	510	350
1627464371 	0	0	51	35	51	35	51	35	10	10	510	350
1627464381 	0	0	51	35	51	35	51	35	10	10	510	350
1627464391 	0	0	51	35	51	35	51	35	10	10	510	350
1627464401 	0	0	51	35	51	35	51	35	10	10	510	350
1627464411 	0	0	51	35	51	35	51	35	10	10	510	350
1627464421 	0	0	51	35	51	35	51	35	10	10	510	350
1627464431 	0	0	51	35	51	35	51	35	10	10	510	350
1627464441 	0	0	51	35	51	35	51	35	10	10	510	350
1627464451 	0	0	51	35	51	35	51	35	10	10	510	350
1627464461 	0	0	51	35	51	35	51	35	10	10	510	350
1627464471 	0	0	51	35	51	35	51	35	10	10	510	350
1627464481 	0	0	51	35	51	35	51	35	10	10	510	350
1627464491 	0	0	51	35	51	35	51	35	10	10	510	350
1627464501 	0	0	51	35	51	35	51	35	10	10	510	350
1627464511 	0	0	51	35	51	35	51	35	10	10	510	350
1627464521 	0	0	51	35	51	35	51	35	10	10	510	350
1627464531 	0	0	51	35	51	35	51	35	10	10	510	350
1627464541 	0	0	51	35	51	35	51	35	10	10	510	350
1627464551 	0	0	51	35	51	35	51	35	10	10	510	350
1627464561 	0	0	51	35	51	35	51	35	10	10	510	350
1627464571 	0	0	51	35	51	35	51	35	20	19	1020	665
1627464581 	0	0	51	35	51	35	51	35	10	10	510	350
1627464591 	0	0	51	35	51	35	51	35	10	10	510	350
1627464601 	0	0	51	35	51	35	51	35	2	3	102	105
1627464611 	0	0	51	35	51	35	51	35	7	6	357	210
1627464621 	0	0	51	35	51	35	51	35	10	10	510	350
1627464632 	0	0	51	35	51	35	51	35	10	10	510	350
1627464642 	0	0	51	35	51	35	51	35	10	9	510	315
1627464652 	0	0	51	35	51	35	51	35	10	9	510	315
1627464662 	0	0	51	35	51	35	51	35	10	10	510	350
1627464672 	0	0	51	35	51	35	51	35	10	10	510	350
1627464682 	0	0	51	35	51	35	51	35	11	11	561	385
1627464692 	0	0	51	35	51	35	51	35	7	6	357	210
1627464702 	0	0	51	35	51	35	51	35	20	19	1020	665
1627464712 	0	0	51	35	51	35	51	35	7	8	357	280
1627464722 	0	0	51	0	51	0	51	0	1	0	51	0
1627464732 	0	0	51	35	51	35	51	35	10	10	510	350
1627464742 	0	0	51	35	51	35	51	35	10	9	510	315
1627464752 	0	0	51	35	51	35	51	35	10	9	510	315
1627464762 	0	0	51	35	51	35	51	35	20	19	1020	665
1627464772 	0	0	51	35	51	35	51	35	10	10	510	350
1627464782 	0	0	51	35	51	35	51	35	10	10	510	350
1627464792 	0	0	51	35	51	35	51	35	10	10	510	350
1627464802 	0	0	51	35	51	35	51	35	10	10	510	350
1627464812 	0	0	51	35	51	35	51	35	10	10	510	350
1627464822 	0	0	51	35	51	35	51	35	10	10	510	350
1627464833 	0	0	51	35	51	35	51	35	10	10	510	350
1627464843 	0	0	51	35	51	35	51	35	10	10	510	350
1627464853 	0	0	51	35	51	35	51	35	10	10	510	350
1627464863 	0	0	51	35	51	35	51	35	10	10	510	350
1627464873 	0	0	51	35	51	35	51	35	10	10	510	350
1627464883 	0	0	51	35	51	35	51	35	10	10	510	350
1627464893 	0	0	51	35	51	35	51	35	10	10	510	350
1627464903 	0	0	51	35	51	35	51	35	10	10	510	350
1627464913 	0	0	51	35	51	35	51	35	10	10	510	350
1627464923 	0	0	51	35	51	35	51	35	10	10	510	350
1627464933 	0	0	51	35	51	35	51	35	10	10	510	350
1627464943 	0	0	51	35	51	35	51	35	10	10	510	350
1627464953 	0	0	51	35	51	35	51	35	10	10	510	350
1627464963 	0	0	51	35	51	35	51	35	10	10	510	350
1627464973 	0	0	51	35	51	35	51	35	10	10	510	350
1627464983 	0	0	51	35	51	35	51	35	10	10	510	350
1627464994 	0	0	51	35	51	35	51	35	10	10	510	350
1627465004 	0	0	51	35	51	35	51	35	10	10	510	350
1627465014 	0	0	51	35	51	35	51	35	10	10	510	350
1627465024 	0	0	51	35	51	35	51	35	10	10	510	350
1627465034 	0	0	51	35	51	35	51	35	10	10	510	350
1627465044 	0	0	51	35	51	35	51	35	10	10	510	350
1627465054 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465064 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465074 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465085 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465095 	0	0	51	35	51	35	51	35	23	24	1173	840
1627465105 	0	0	51	35	51	35	51	35	5	6	255	210
1627465115 	0	0	51	35	51	35	51	35	24	23	1224	805
1627465125 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465135 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465145 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465155 	0	0	51	35	51	35	51	35	60	59	3060	2065
1627465165 	0	0	51	35	51	35	51	35	1	2	51	70
1627465175 	0	0	51	35	51	35	51	35	28	27	1428	945
1627465185 	0	0	51	35	51	35	51	35	27	26	1377	910
1627465195 	0	0	51	35	51	35	51	35	28	28	1428	980
1627465205 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465215 	0	0	51	35	51	35	51	35	17	16	867	560
1627465225 	0	0	51	35	51	35	51	35	29	28	1479	980
1627465235 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465245 	0	0	51	35	51	35	51	35	21	21	1071	735
1627465256 	0	0	51	35	51	35	51	35	29	28	1479	980
1627465266 	0	0	51	35	51	35	51	35	40	41	2040	1435
1627465276 	0	0	51	35	51	35	51	35	25	26	1275	910
1627465286 	0	0	51	35	51	35	51	35	11	10	561	350
1627465296 	0	0	51	35	51	35	51	35	60	59	3060	2065
1627465306 	0	0	0	0	0	0	0	0	0	0	0	0
1627465316 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465326 	0	0	51	35	51	35	51	35	27	26	1377	910
1627465336 	0	0	51	35	51	35	51	35	58	57	2958	1995
1627465346 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465366 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465376 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465386 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465396 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465406 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465417 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627465427 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465437 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465447 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465457 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465467 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465477 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465487 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465497 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465507 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465517 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465527 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465537 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465548 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465558 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465568 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465578 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465588 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465598 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465608 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465618 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465628 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465638 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465648 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465658 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465668 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465678 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465688 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465699 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465709 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465719 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465729 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465739 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465749 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465759 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465769 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465779 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465789 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465799 	0	0	51	35	51	53	51	35	30	31	1530	1103
1627465809 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465819 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465829 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465839 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465849 	0	0	51	35	51	35	51	35	10	11	510	385
1627465859 	0	0	51	35	51	35	51	35	17	16	867	560
1627465869 	0	0	51	35	51	35	51	35	29	29	1479	1015
1627465879 	0	0	51	35	51	35	51	35	27	26	1377	910
1627465889 	0	0	51	35	51	35	51	35	28	27	1428	945
1627465900 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627465910 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465920 	0	0	51	35	51	35	51	35	9	10	459	350
1627465930 	0	0	51	35	51	35	51	35	19	18	969	630
1627465940 	0	0	51	35	51	35	51	35	29	28	1479	980
1627465950 	0	0	51	35	51	35	51	35	27	26	1377	910
1627465960 	0	0	51	35	51	35	51	35	27	26	1377	910
1627465970 	0	0	51	35	51	35	51	35	56	55	2856	1925
1627465980 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627465990 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627466000 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627466010 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627466021 	116285	116655	51	35	51	35	51	35	30	30	1530	1050
1627466031 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627466041 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627466051 	0	0	51	35	51	35	51	35	30	30	1530	1050
1627466061 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466071 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466081 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466091 	0	0	51	35	51	35	51	35	48	49	2448	1715
1627466101 	0	0	51	35	51	35	51	35	2	2	102	70
1627466111 	0	0	51	35	51	35	51	35	59	58	3009	2030
1627466121 	57065	62651	51	35	51	35	51	35	60	60	3060	2100
1627466131 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466141 	167164	167517	51	35	51	35	51	35	60	60	3060	2100
1627466151 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466161 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466171 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466181 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466191 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466201 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466211 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466221 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466231 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466241 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466251 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466261 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466271 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466281 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466291 	31306	31734	51	35	51	35	51	35	60	60	3060	2100
1627466301 	334946	338416	51	35	51	35	51	35	60	60	3060	2100
1627466312 	136403	133616	51	35	51	35	51	35	60	60	3060	2100
1627466322 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466332 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466342 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466352 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466362 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466372 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466382 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466392 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466402 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466412 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466422 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466432 	80431	86198	51	35	51	35	51	35	60	60	3060	2100
1627466442 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466452 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466462 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466472 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466482 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466492 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466502 	140862	139280	51	35	51	35	51	35	60	60	3060	2100
1627466512 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466522 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466532 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466543 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466553 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466563 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466573 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466583 	0	0	51	35	53	35	51	35	61	60	3113	2100
1627466593 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466603 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466613 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466623 	0	0	51	35	51	35	51	35	60	60	3060	2100
1627466633 	0	0	51	35	51	35	51	35	60	60	3060	2100
