1627462007 	0.226040725
1627462068 	0.226040725
1627462068 	0.137092811
1627462129 	0.226040725
1627462130 	0.137092811
1627462130 	0.237423755
1627462190 	0.226040725
1627462191 	0.137092811
1627462192 	0.237423755
1627462192 	0.171984513
1627462253 	0.226040725
1627462253 	0.137092811
1627462254 	0.237423755
1627462255 	0.171984513
1627462256 	0.12706835
1627462316 	0.226040725
1627462317 	0.137092811
1627462317 	0.237423755
1627462318 	0.171984513
1627462318 	0.12706835
1627462319 	0.915750393
1627462379 	0.226040725
1627462380 	0.137092811
1627462381 	0.237423755
1627462381 	0.171984513
1627462382 	0.12706835
1627462382 	0.915750393
1627462383 	0.216817809
1627462443 	0.226040725
1627462444 	0.137092811
1627462444 	0.237423755
1627462445 	0.171984513
1627462445 	0.12706835
1627462446 	0.915750393
1627462447 	0.216817809
1627462447 	0.156267058
1627462508 	0.226040725
1627462508 	0.137092811
1627462509 	0.237423755
1627462510 	0.171984513
1627462510 	0.12706835
1627462510 	0.915750393
1627462511 	0.216817809
1627462512 	0.156267058
1627462512 	0.152860153
1627462573 	0.226040725
1627462573 	0.137092811
1627462574 	0.237423755
1627462574 	0.171984513
1627462575 	0.12706835
1627462575 	0.915750393
1627462576 	0.216817809
1627462576 	0.156267058
1627462577 	0.152860153
1627462577 	1.460835357
1627462638 	0.226040725
1627462638 	0.137092811
1627462639 	0.237423755
1627462639 	0.171984513
1627462640 	0.12706835
1627462640 	0.915750393
1627462641 	0.216817809
1627462641 	0.156267058
1627462642 	0.152860153
1627462642 	1.460835357
1627462643 	1.330583063
1627462703 	0.226040725
1627462704 	0.137092811
1627462705 	0.237423755
1627462705 	0.171984513
1627462706 	0.12706835
1627462706 	0.915750393
1627462707 	0.216817809
1627462707 	0.156267058
1627462707 	0.152860153
1627462708 	1.460835357
1627462708 	1.330583063
1627462709 	0.1679559
1627462770 	0.226040725
1627462770 	0.137092811
1627462771 	0.237423755
1627462771 	0.171984513
1627462772 	0.12706835
1627462772 	0.915750393
1627462773 	0.216817809
1627462773 	0.156267058
1627462774 	0.152860153
1627462774 	1.460835357
1627462775 	1.330583063
1627462775 	0.1679559
1627462776 	1.195784453
1627462837 	0.226040725
1627462838 	0.137092811
1627462838 	0.237423755
1627462839 	0.171984513
1627462839 	0.12706835
1627462839 	0.915750393
1627462840 	0.216817809
1627462841 	0.156267058
1627462841 	0.152860153
1627462842 	1.460835357
1627462842 	1.330583063
1627462843 	0.1679559
1627462844 	1.195784453
1627462845 	0.268602368
1627462905 	0.226040725
1627462906 	0.137092811
1627462906 	0.237423755
1627462907 	0.171984513
1627462907 	0.12706835
1627462907 	0.915750393
1627462908 	0.216817809
1627462909 	0.156267058
1627462909 	0.152860153
1627462910 	1.460835357
1627462910 	1.330583063
1627462911 	0.1679559
1627462911 	1.195784453
1627462912 	0.268602368
1627462913 	0.226064134
1627462973 	0.226040725
1627462974 	0.137092811
1627462974 	0.237423755
1627462975 	0.171984513
1627462975 	0.12706835
1627462975 	0.915750393
1627462977 	0.216817809
1627462977 	0.156267058
1627462977 	0.152860153
1627462978 	1.460835357
1627462978 	1.330583063
1627462979 	0.1679559
1627462979 	1.195784453
1627462980 	0.268602368
1627462981 	0.226064134
1627462981 	0.2455301
1627463042 	0.226040725
1627463042 	0.137092811
1627463043 	0.237423755
1627463043 	0.171984513
1627463044 	0.12706835
1627463044 	0.915750393
1627463045 	0.216817809
1627463046 	0.156267058
1627463046 	0.152860153
1627463046 	1.460835357
1627463047 	1.330583063
1627463047 	0.1679559
1627463048 	1.195784453
1627463049 	0.268602368
1627463049 	0.226064134
1627463050 	0.2455301
1627463050 	0.169320196
1627463111 	0.226040725
1627463111 	0.137092811
1627463112 	0.237423755
1627463112 	0.171984513
1627463113 	0.12706835
1627463113 	0.915750393
1627463114 	0.216817809
1627463115 	0.156267058
1627463115 	0.152860153
