1627462007 	4.17354762
1627462068 	4.17354762
1627462068 	3.579780527
1627462129 	4.17354762
1627462129 	3.579780527
1627462130 	4.017502947
1627462190 	4.17354762
1627462191 	3.579780527
1627462191 	4.017502947
1627462192 	4.405035258
1627462253 	4.17354762
1627462253 	3.579780527
1627462254 	4.017502947
1627462254 	4.405035258
1627462255 	3.890155859
1627462316 	4.17354762
1627462317 	3.579780527
1627462317 	4.017502947
1627462318 	4.405035258
1627462318 	3.890155859
1627462319 	4.370179442
1627462379 	4.17354762
1627462380 	3.579780527
1627462380 	4.017502947
1627462381 	4.405035258
1627462381 	3.890155859
1627462382 	4.370179442
1627462382 	4.421111797
1627462443 	4.17354762
1627462443 	3.579780527
1627462444 	4.017502947
1627462445 	4.405035258
1627462445 	3.890155859
1627462446 	4.370179442
1627462446 	4.421111797
1627462447 	3.831671565
1627462507 	4.17354762
1627462508 	3.579780527
1627462509 	4.017502947
1627462509 	4.405035258
1627462510 	3.890155859
1627462511 	4.370179442
1627462511 	4.421111797
1627462511 	3.831671565
1627462512 	5.228989835
1627462572 	4.17354762
1627462573 	3.579780527
1627462573 	4.017502947
1627462574 	4.405035258
1627462575 	3.890155859
1627462575 	4.370179442
1627462576 	4.421111797
1627462576 	3.831671565
1627462577 	5.228989835
1627462577 	4.59663208
1627462638 	4.17354762
1627462638 	3.579780527
1627462639 	4.017502947
1627462639 	4.405035258
1627462640 	3.890155859
1627462640 	4.370179442
1627462641 	4.421111797
1627462641 	3.831671565
1627462642 	5.228989835
1627462642 	4.59663208
1627462643 	3.708942205
1627462703 	4.17354762
1627462704 	3.579780527
1627462704 	4.017502947
1627462705 	4.405035258
1627462705 	3.890155859
1627462706 	4.370179442
1627462706 	4.421111797
1627462707 	3.831671565
1627462707 	5.228989835
1627462708 	4.59663208
1627462709 	3.708942205
1627462709 	4.488163204
1627462770 	4.17354762
1627462770 	3.579780527
1627462770 	4.017502947
1627462771 	4.405035258
1627462772 	3.890155859
1627462772 	4.370179442
1627462773 	4.421111797
1627462773 	3.831671565
1627462774 	5.228989835
1627462774 	4.59663208
1627462775 	3.708942205
1627462775 	4.488163204
1627462776 	4.43167522
1627462837 	4.17354762
1627462837 	3.579780527
1627462838 	4.017502947
1627462838 	4.405035258
1627462839 	3.890155859
1627462840 	4.370179442
1627462840 	4.421111797
1627462840 	3.831671565
1627462841 	5.228989835
1627462842 	4.59663208
1627462842 	3.708942205
1627462843 	4.488163204
1627462844 	4.43167522
1627462844 	4.513878156
1627462905 	4.17354762
1627462905 	3.579780527
1627462906 	4.017502947
1627462906 	4.405035258
1627462907 	3.890155859
1627462908 	4.370179442
1627462908 	4.421111797
1627462908 	3.831671565
1627462909 	5.228989835
1627462910 	4.59663208
1627462910 	3.708942205
1627462911 	4.488163204
1627462912 	4.43167522
1627462912 	4.513878156
1627462912 	4.194112043
1627462973 	4.17354762
1627462973 	3.579780527
1627462974 	4.017502947
1627462974 	4.405035258
1627462975 	3.890155859
1627462976 	4.370179442
1627462976 	4.421111797
1627462977 	3.831671565
1627462977 	5.228989835
1627462978 	4.59663208
1627462979 	3.708942205
1627462979 	4.488163204
1627462980 	4.43167522
1627462980 	4.513878156
1627462980 	4.194112043
1627462981 	4.209483379
1627463042 	4.17354762
1627463042 	3.579780527
1627463043 	4.017502947
1627463043 	4.405035258
1627463044 	3.890155859
1627463045 	4.370179442
1627463045 	4.421111797
1627463045 	3.831671565
1627463046 	5.228989835
1627463047 	4.59663208
1627463047 	3.708942205
1627463048 	4.488163204
1627463048 	4.43167522
1627463048 	4.513878156
1627463049 	4.194112043
1627463049 	4.209483379
1627463050 	4.360279068
1627463111 	4.17354762
1627463111 	3.579780527
1627463112 	4.017502947
1627463112 	4.405035258
1627463113 	3.890155859
1627463113 	4.370179442
1627463114 	4.421111797
1627463115 	3.831671565
1627463115 	5.228989835
1627463116 	4.59663208
1627463116 	3.708942205
1627463117 	4.488163204
1627463117 	4.43167522
1627463118 	4.513878156
1627463118 	4.194112043
1627463119 	4.209483379
1627463120 	4.360279068
1627463120 	3.995411432
1627463181 	4.17354762
1627463181 	3.579780527
1627463182 	4.017502947
1627463182 	4.405035258
1627463183 	3.890155859
1627463183 	4.370179442
1627463184 	4.421111797
1627463184 	3.831671565
1627463185 	5.228989835
1627463185 	4.59663208
1627463186 	3.708942205
1627463186 	4.488163204
1627463187 	4.43167522
1627463187 	4.513878156
1627463188 	4.194112043
1627463188 	4.209483379
1627463189 	4.360279068
1627463189 	3.995411432
1627463190 	3.900197441
1627463250 	4.17354762
1627463251 	3.579780527
1627463252 	4.017502947
1627463252 	4.405035258
1627463253 	3.890155859
1627463253 	4.370179442
1627463254 	4.421111797
1627463254 	3.831671565
1627463255 	5.228989835
1627463255 	4.59663208
1627463256 	3.708942205
1627463257 	4.488163204
1627463257 	4.43167522
1627463258 	4.513878156
1627463258 	4.194112043
1627463259 	4.209483379
1627463260 	4.360279068
1627463260 	3.995411432
1627463260 	3.900197441
1627463261 	3.887749466
1627463321 	4.17354762
1627463322 	3.579780527
1627463322 	4.017502947
1627463323 	4.405035258
1627463324 	3.890155859
1627463324 	4.370179442
1627463325 	4.421111797
1627463325 	3.831671565
1627463326 	5.228989835
1627463327 	4.59663208
1627463327 	3.708942205
1627463328 	4.488163204
1627463328 	4.43167522
1627463328 	4.513878156
1627463329 	4.194112043
1627463329 	4.209483379
1627463330 	4.360279068
1627463330 	3.995411432
1627463331 	3.900197441
1627463331 	3.887749466
1627463332 	4.238771757
1627463392 	4.17354762
1627463393 	3.579780527
1627463394 	4.017502947
1627463394 	4.405035258
1627463395 	3.890155859
1627463396 	4.370179442
1627463396 	4.421111797
1627463397 	3.831671565
1627463397 	5.228989835
1627463398 	4.59663208
1627463398 	3.708942205
1627463399 	4.488163204
1627463399 	4.43167522
1627463400 	4.513878156
1627463400 	4.194112043
1627463401 	4.209483379
1627463402 	4.360279068
1627463402 	3.995411432
1627463403 	3.900197441
1627463403 	3.887749466
1627463404 	4.238771757
1627463404 	4.062712127
1627463465 	4.17354762
1627463465 	3.579780527
1627463466 	4.017502947
1627463466 	4.405035258
1627463467 	3.890155859
1627463468 	4.370179442
1627463468 	4.421111797
1627463468 	3.831671565
1627463469 	5.228989835
1627463470 	4.59663208
1627463470 	3.708942205
1627463471 	4.488163204
1627463471 	4.43167522
1627463471 	4.513878156
1627463472 	4.194112043
1627463473 	4.209483379
1627463473 	4.360279068
1627463474 	3.995411432
1627463474 	3.900197441
1627463475 	3.887749466
1627463475 	4.238771757
1627463476 	4.062712127
1627463476 	3.339350319
1627463537 	4.17354762
1627463538 	3.579780527
1627463538 	4.017502947
1627463539 	4.405035258
1627463539 	3.890155859
1627463540 	4.370179442
1627463540 	4.421111797
1627463541 	3.831671565
1627463542 	5.228989835
1627463542 	4.59663208
1627463543 	3.708942205
1627463543 	4.488163204
1627463544 	4.43167522
1627463544 	4.513878156
1627463545 	4.194112043
1627463546 	4.209483379
1627463547 	4.360279068
1627463547 	3.995411432
1627463548 	3.900197441
1627463548 	3.887749466
1627463549 	4.238771757
1627463549 	4.062712127
1627463550 	3.339350319
1627463551 	4.89601384
1627463611 	4.17354762
1627463612 	3.579780527
1627463612 	4.017502947
1627463613 	4.405035258
1627463613 	3.890155859
1627463614 	4.370179442
1627463614 	4.421111797
1627463615 	3.831671565
1627463616 	5.228989835
1627463616 	4.59663208
1627463617 	3.708942205
1627463617 	4.488163204
1627463618 	4.43167522
1627463618 	4.513878156
1627463619 	4.194112043
1627463619 	4.209483379
1627463620 	4.360279068
1627463620 	3.995411432
1627463621 	3.900197441
1627463621 	3.887749466
1627463622 	4.238771757
1627463622 	4.062712127
1627463623 	3.339350319
1627463623 	4.89601384
1627463624 	4.208797058
1627463684 	4.17354762
1627463685 	3.579780527
1627463685 	4.017502947
1627463686 	4.405035258
1627463687 	3.890155859
1627463687 	4.370179442
1627463687 	4.421111797
1627463688 	3.831671565
1627463689 	5.228989835
1627463689 	4.59663208
1627463690 	3.708942205
1627463691 	4.488163204
1627463691 	4.43167522
1627463692 	4.513878156
1627463692 	4.194112043
1627463693 	4.209483379
1627463694 	4.360279068
1627463694 	3.995411432
1627463694 	3.900197441
1627463695 	3.887749466
1627463695 	4.238771757
1627463696 	4.062712127
1627463696 	3.339350319
1627463697 	4.89601384
1627463698 	4.208797058
1627463698 	3.455276853
1627463759 	4.17354762
1627463759 	3.579780527
1627463760 	4.017502947
1627463760 	4.405035258
1627463761 	3.890155859
1627463762 	4.370179442
1627463762 	4.421111797
1627463762 	3.831671565
1627463763 	5.228989835
1627463764 	4.59663208
1627463764 	3.708942205
1627463765 	4.488163204
1627463765 	4.43167522
1627463765 	4.513878156
1627463766 	4.194112043
1627463767 	4.209483379
1627463767 	4.360279068
1627463768 	3.995411432
1627463768 	3.900197441
1627463769 	3.887749466
1627463769 	4.238771757
1627463770 	4.062712127
1627463770 	3.339350319
1627463771 	4.89601384
1627463771 	4.208797058
1627463772 	3.455276853
1627463773 	2.687653388
1627463833 	4.17354762
1627463833 	3.579780527
1627463834 	4.017502947
