Fea001|Fea002|Fea003|Fea004|Fea005|Fea006|Fea007|Fea008|Fea009|Fea010|Fea011|Fea012|Mem1|Mem2
0|12522|53|23|57|41|50|0|5|8|266|186|17.341995|12.836647
0|85583|53|23|57|41|50|0|5|8|266|186|17.341995|12.836647
0|16569|53|23|57|41|50|0|5|8|266|186|17.219973|10.847664
0|3685|53|26|57|41|50|0|5|7|266|186|17.219973|10.847664
0|1632|53|23|57|41|50|0|5|8|266|186|17.219973|10.847664
0|57813|53|20|57|41|50|0|5|9|266|186|17.227936|11.119175
0|30196|53|23|57|41|50|0|5|8|266|186|17.236614000000003|11.361217
0|50910|53|23|57|41|50|0|5|8|266|186|17.243099|11.876965
0|1774|53|23|57|41|50|0|5|8|266|186|17.312241|12.201977000000001
0|7384|53|20|57|41|50|0|5|9|266|186|17.307758|12.292050999999999
0|39134|53|20|57|41|50|0|5|9|266|186|17.314242999999998|12.321854
0|5091|53|23|57|41|50|0|5|8|266|186|17.315292000000003|12.339400999999999
0|17573|53|23|57|41|50|0|5|8|266|186|17.321682|12.509155
0|0|53|37|57|41|50|34|5|5|266|186|17.335129000000002|12.517261999999999
0|11677|53|20|57|41|50|0|5|9|266|186|17.331885999999997|12.518500999999999
0|0|53|37|57|41|50|34|5|5|266|186|17.337799|12.838507
0|0|53|37|57|41|50|34|5|5|266|186|17.335129000000002|12.831545
0|2248|53|26|57|41|50|0|5|7|266|186|17.335129000000002|12.831545
0|11147|53|26|57|41|50|0|5|7|266|186|17.335129000000002|12.831545
0|0|53|31|57|41|50|0|5|6|266|186|17.276764|10.847664
0|1530|53|26|57|41|50|0|5|7|266|186|17.218398999999998|10.847664
0|22058|53|23|57|41|50|0|5|8|266|186|17.218398999999998|10.847664
0|0|53|31|57|41|50|0|5|6|266|186|17.218398999999998|10.847664
0|1341|53|26|57|41|50|0|5|7|266|186|17.229271|11.310005
0|2381974|53|23|57|41|50|0|5|8|266|186|17.239760999999998|11.786078999999999
0|0|53|37|57|41|50|34|5|5|266|186|17.272091|11.926079
0|0|53|37|57|41|50|34|5|5|266|186|17.302704000000002|12.285805
0|7687|53|20|57|41|50|0|5|9|266|186|17.314148|12.288666000000001
0|6285|53|26|57|41|50|0|5|7|266|186|17.315673999999998|12.329006
0|12059|53|23|57|41|50|0|5|8|266|186|17.329501999999998|12.501717
0|1784|53|23|57|41|50|0|5|8|266|186|17.325782999999998|12.510014
0|1705|53|23|57|41|50|0|5|8|266|186|17.325592|12.515163000000001
0|13408|53|26|57|41|50|0|5|7|266|186|17.327118|12.531281
0|0|53|31|57|41|50|0|5|6|266|186|17.338562|12.831211
0|9856|53|23|57|41|50|0|5|8|266|186|17.335415|12.836838
0|20846|53|20|57|41|50|0|5|9|266|186|17.335415|12.836838
0|8294|53|26|57|41|50|0|5|7|266|186|17.335415|12.836838
0|1110|53|26|57|41|50|0|5|7|266|186|17.218398999999998|10.847664
0|24827|53|20|57|41|50|0|5|9|266|186|17.218398999999998|10.847664
0|0|53|37|57|41|50|34|5|5|266|186|17.218398999999998|10.847664
0|3685|53|23|57|41|50|0|5|8|266|186|17.228127|11.119175
0|1297|53|26|57|41|50|0|5|7|266|186|17.232466|11.357307
0|1949|53|23|57|41|50|0|5|8|266|186|17.247009|11.880493
0|0|53|37|57|41|50|34|5|5|266|186|17.303658|12.188148
0|284172|53|20|57|41|50|0|5|9|266|186|17.306614|12.273598
0|0|53|31|57|41|50|0|5|6|266|186|17.315292000000003|12.288236999999999
0|27446|53|23|57|41|50|0|5|8|266|186|17.315673999999998|12.329006
0|1167|53|26|57|41|50|0|5|7|266|186|17.324448|12.509346
0|0|53|31|57|41|50|0|5|6|266|186|17.325974|12.516594
0|14200|53|23|57|41|50|0|5|8|266|186|17.328739000000002|12.510872
0|0|53|31|57|41|50|0|5|6|266|186|17.330551|12.520218
0|1344|53|26|57|41|50|0|5|7|266|186|17.332459|12.831211
0|0|53|31|57|41|50|0|5|6|266|186|17.33532|12.836838
0|1776|53|20|57|41|50|0|5|9|266|186|17.33532|12.836838
0|1534|53|23|57|41|50|0|5|8|266|186|17.33532|12.836838
0|38768|53|20|57|41|50|0|5|9|266|186|17.221165|10.84671
0|28584|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|1794|53|26|57|41|50|0|5|7|266|186|17.221165|10.84671
0|1317|53|26|57|41|50|0|5|7|266|186|17.226505|11.120796
0|0|53|37|57|41|50|34|5|5|266|186|17.230605999999998|11.365223
0|8524|53|23|57|41|50|0|6|8|319|186|17.239189|11.857224
0|6789|53|23|57|41|50|0|5|8|266|186|17.319679|12.203074
0|39723|53|20|57|41|50|0|5|9|266|186|17.305946|12.29372
0|36544|53|23|57|41|50|0|5|8|266|186|17.308807|12.319946
0|83011|53|20|57|41|50|0|5|9|266|186|17.309760999999998|12.339972999999999
0|165183|53|20|57|41|50|0|5|9|266|186|17.321776999999997|12.512302
0|0|53|37|57|41|50|34|5|5|266|186|17.326641|12.514019000000001
0|29953|53|20|57|41|50|0|5|9|266|186|17.328262|12.508678
0|30907|53|20|57|41|50|0|5|9|266|186|17.324162|12.535572
0|0|53|31|57|41|50|0|5|6|266|186|17.334843|12.838364
0|0|53|37|57|41|50|34|5|5|266|186|17.337799|12.847328
0|169628|53|20|57|41|50|0|5|9|266|186|17.337799|12.847328
0|17746|53|23|57|41|50|0|5|8|266|186|17.337799|12.847328
0|14437|53|26|57|41|50|0|5|7|266|186|17.221165|10.84671
0|7835|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|5594|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|1615|53|23|57|41|50|0|5|8|266|186|17.219542999999998|11.149311
0|12597|53|23|57|41|50|0|5|8|266|186|17.234325|11.357307
0|6777|53|26|57|41|50|0|5|7|266|186|17.251396|11.876965
0|1830|53|20|57|41|50|0|5|9|266|186|17.319679|12.203074
0|43254|53|23|57|41|50|0|5|8|266|186|17.308903|12.289810000000001
0|18611|53|23|57|41|50|0|5|8|266|186|17.308331|12.315369
0|26357|53|20|57|41|50|0|5|9|266|186|17.315292000000003|12.337112
0|168301|53|20|57|41|50|0|5|9|266|186|17.319107000000002|12.512302
0|20917|53|23|57|41|50|0|5|8|266|186|17.322636|12.513542
0|17089|53|20|57|41|50|0|5|9|266|186|17.329025|12.515545
0|17404|53|26|57|41|50|0|5|7|266|186|17.323303|12.531281
0|3579|53|23|57|41|50|0|5|8|266|186|17.332363|12.842178
0|31685|53|20|57|41|50|0|5|9|266|186|17.33551|12.84256
0|61412|53|23|57|41|50|0|5|8|266|186|17.33551|12.84256
0|83748|53|20|57|41|50|0|5|9|266|186|17.33551|12.84256
0|48059|53|20|57|41|50|0|5|9|266|186|17.221165|10.84671
0|1180|53|26|57|41|50|0|5|7|266|186|17.221165|10.84671
0|3740|53|26|57|41|50|0|5|7|266|186|17.221165|10.84671
0|71347|53|20|57|41|50|0|5|9|266|186|17.226505|11.120796
0|0|53|37|57|41|50|34|5|5|266|186|17.232895000000003|11.361217
0|0|53|31|57|41|50|0|5|6|266|186|17.237759|11.828613
0|0|53|31|57|41|50|0|5|6|266|186|17.313671|12.200928
0|0|53|31|57|41|50|0|5|6|266|186|17.305946|12.289810000000001
0|27444|53|23|57|41|50|0|5|8|266|186|17.309760999999998|12.315369
0|14665|53|20|57|41|50|0|5|9|266|186|17.309760999999998|12.340832
0|11441|53|20|57|41|50|0|5|9|266|186|17.319107000000002|12.512302
0|3882|53|26|57|41|50|0|5|7|266|186|17.322636|12.52079
0|1695|53|23|57|41|50|0|5|8|266|186|17.325592|12.506008
0|1154|53|26|57|41|50|0|5|7|266|186|17.334366|12.537766
0|0|53|37|57|41|50|34|5|5|266|186|17.334843|12.832832000000002
0|11519|53|23|57|41|50|0|5|8|266|186|17.331885999999997|12.842274
0|29750|53|20|57|41|50|0|5|9|266|186|17.331885999999997|12.842274
0|1075|53|26|57|41|50|0|5|7|266|186|17.331885999999997|12.842274
0|0|53|37|57|41|50|34|5|5|266|186|17.221165|10.847664
0|47421|53|20|57|41|50|0|5|9|266|186|17.221165|10.847664
0|85233|53|23|57|41|50|0|5|8|266|186|17.221165|10.847664
0|0|53|31|57|41|50|0|5|6|266|186|17.228127|11.116123
0|16377|53|20|57|41|50|0|5|9|266|186|17.228317|11.378288000000001
0|13165|53|23|57|41|50|0|5|8|266|186|17.262268|11.876869000000001
0|6955|53|26|57|41|50|0|5|7|266|186|17.31596|12.205982
0|14860|53|20|57|41|50|0|5|9|266|186|17.305946|12.295246
0|1124|53|26|57|41|50|0|5|7|266|186|17.302132|12.323952
0|0|53|37|57|41|50|34|5|5|266|186|17.312622|12.333393
0|3559|53|23|57|41|50|0|5|8|266|186|17.315769|12.513924000000001
0|0|53|31|57|41|50|0|5|6|266|186|17.322731|12.521458
0|37611|53|20|57|41|50|0|5|9|266|186|17.325592|12.508583
0|125605|53|23|57|41|50|0|5|8|266|186|17.324162|12.534142
0|1804|53|20|57|41|50|0|5|9|266|186|17.330122|12.845612
0|30035|53|20|57|41|50|0|5|9|266|186|17.324638|12.839508
0|0|53|37|57|41|50|34|5|5|266|186|17.324638|12.839508
0|1349|53|26|57|41|50|0|5|7|266|186|17.324638|12.839508
0|8069|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|16834|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|213683|53|20|57|41|50|0|5|9|266|186|17.221165|10.84671
0|1080|53|26|57|41|50|0|5|7|266|186|17.224979|11.024761
0|0|53|31|57|41|50|0|5|6|266|186|17.228317|11.325932
0|0|53|31|57|41|50|0|5|6|266|186|17.235088|11.831474
0|0|53|37|57|41|50|34|5|5|266|186|17.290401|12.078381
0|80099|53|23|57|41|50|0|5|8|266|186|17.302895|12.289906
0|1154|53|26|57|41|50|0|5|7|266|186|17.317772|12.321568
0|64683|53|0|57|0|50|0|5|3|266|0|17.315673999999998|12.330914
0|0|53|30|57|41|50|0|5|5|266|151|17.330551|12.506675999999999
0|2052|53|23|57|41|50|0|10|8|532|186|17.32769|12.514019000000001
0|0|53|37|57|41|50|34|5|5|266|186|17.333794|12.508678
0|10224|53|26|57|41|50|0|10|14|532|372|17.332554000000002|12.845612
0|2082|53|20|57|41|50|0|5|9|266|186|17.330551|12.837124000000001
0|1331|53|26|57|41|50|0|5|7|266|186|17.330551|12.837124000000001
0|17737|53|20|57|41|50|0|5|9|266|186|17.330551|12.837124000000001
0|12172|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|16817|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|8050|53|23|57|41|50|0|5|8|266|186|17.221165|10.84671
0|6902|53|23|57|41|50|0|5|8|266|186|17.221069|10.868931
0|1750|53|23|57|41|50|0|5|8|266|186|17.227364|11.321545
0|4777|53|23|57|41|50|0|5|8|266|186|17.243195|11.786078999999999
0|6788|53|26|57|41|50|0|5|7|266|186|17.26265|11.905289
0|4595|53|26|57|41|50|0|5|7|266|186|17.306614|12.273598
0|165022|53|20|57|41|50|0|5|9|266|186|17.305756|12.282944
0|0|53|37|57|41|50|34|5|5|266|186|17.324734|12.323284
0|17692|53|23|57|41|50|0|5|8|266|186|17.31739|12.511921000000001
0|1738|53|26|57|41|50|0|5|7|266|186|17.32769|12.512779
0|1037|53|26|57|41|50|0|5|7|266|186|17.334366|12.514591000000001
0|46316|53|23|57|41|50|0|5|8|266|186|17.331219|12.521647999999999
0|919|53|28|57|41|50|0|10|13|532|372|17.329597|12.841606
0|4202|53|28|57|41|50|0|10|13|532|372|17.338085|12.844944
0|8745|53|28|57|41|50|0|10|13|532|372|17.327595000000002|12.842655
0|21435|53|28|57|41|50|0|10|13|532|372|17.327595000000002|12.842655
0|856|53|28|57|41|50|0|10|13|532|372|17.327595000000002|12.842655
0|7821|53|28|57|41|50|0|10|13|532|372|17.221165|10.847664
0|31302|53|26|57|41|50|0|10|14|532|372|17.221165|10.847664
0|12353|53|31|57|41|50|0|10|12|532|372|17.221165|10.847664
0|7150|53|28|57|41|50|0|10|13|532|372|17.225361|11.286067999999998
0|13839|53|26|57|41|50|0|10|14|532|372|17.229461999999998|11.768627
0|646|53|31|57|41|50|0|10|12|532|372|17.269516|11.894989
0|27905|53|28|57|41|50|0|10|13|532|372|17.308139999999998|12.196541
0|6895|53|26|57|41|50|0|10|14|532|372|17.307758|12.291622
0|684|53|31|57|41|50|0|10|12|532|372|17.31329|12.326145
0|28285|53|26|57|41|50|0|10|14|532|372|17.315483|12.334776
0|0|53|33|57|41|50|0|10|11|532|372|17.315102|12.510872
0|46766|53|26|57|41|50|0|10|14|532|372|17.322731|12.525367999999999
0|124399|53|26|57|41|50|0|10|14|532|372|17.328357999999998|12.506008
0|24266|53|28|57|41|50|0|10|13|532|372|17.324162|12.531853
0|0|53|33|57|41|50|0|10|11|532|372|17.333508|12.837982
0|32045|53|28|57|41|50|0|10|13|532|372|17.327309|12.841225
0|52196|53|28|57|41|50|0|10|13|532|372|17.327309|12.841225
0|9250|53|26|57|41|50|0|10|14|532|372|17.327309|12.841225
0|30379|53|26|57|41|50|0|10|14|532|372|17.221165|10.847664
0|0|53|33|57|41|50|0|10|11|532|372|17.221165|10.847664
0|27247|53|28|57|41|50|0|10|13|532|372|17.221165|10.847664
0|48253|53|26|57|41|50|0|10|14|532|372|17.221069|10.856342
0|22822|53|31|57|41|50|0|10|12|532|372|17.227364|11.329269
0|29290|53|26|57|41|50|0|10|14|532|372|17.237282|11.815357
0|12619|53|31|57|41|50|0|10|12|532|372|17.266845999999997|11.926079
0|34574|53|26|57|41|50|0|10|14|532|372|17.304802|12.278557000000001
0|36884|53|26|57|41|50|0|10|14|532|372|17.305756|12.282944
0|0|53|37|57|41|50|34|10|10|532|372|17.319202|12.323284
0|0|53|33|57|41|50|0|10|11|532|372|17.325401|12.508774
0|13074|53|28|57|41|50|0|10|13|532|372|17.330742|12.512779
0|10387|53|26|57|41|50|0|10|14|532|372|17.322731|12.514591000000001
0|6919|53|28|57|41|50|0|10|13|532|372|17.330932999999998|12.521647999999999
0|10980|53|26|57|41|50|0|10|14|532|372|17.334460999999997|12.833691
0|16469|53|28|57|41|50|0|10|13|532|372|17.331885999999997|12.842274
0|8258|53|28|57|41|50|0|10|13|532|372|17.330551|12.836933
0|25528|53|28|57|41|50|0|10|13|532|372|17.330551|12.836933
0|5276|53|31|57|41|50|0|10|12|532|372|17.330551|12.836933
0|26295|53|26|57|41|50|0|10|14|532|372|17.218398999999998|10.847664
0|79434|53|26|57|41|50|0|10|14|532|372|17.218398999999998|10.847664
0|9045|53|28|57|41|50|0|10|13|532|372|17.218398999999998|10.847664
0|45477|53|26|57|41|50|0|10|14|532|372|17.225361|11.281775999999999
0|20388|53|26|57|41|50|0|10|14|532|372|17.22908|11.757469
0|32526|53|26|57|41|50|0|10|14|532|372|17.276001|11.898041000000001
0|0|53|33|57|41|50|0|10|11|532|372|17.310619|12.194538
0|29785|53|26|57|41|50|0|10|14|532|372|17.311287|12.29105
0|4083|53|28|57|41|50|0|10|13|532|372|17.314242999999998|12.321854
0|2153|53|28|57|41|50|0|10|13|532|372|17.309760999999998|12.34045
0|920|53|31|57|41|50|0|10|12|532|372|17.315102|12.510872
0|0|53|37|57|41|50|34|10|10|532|372|17.326641|12.514019000000001
0|51849|53|26|57|41|50|0|10|14|532|372|17.327309|12.519646
0|11418|53|26|57|41|50|0|10|14|532|372|17.324162|12.531281
0|38769|53|26|57|41|50|0|10|14|532|372|17.335415|12.831211
0|21512|53|26|57|41|50|0|10|14|532|372|17.327595000000002|12.837124000000001
0|23915|53|28|57|41|50|0|10|13|532|372|17.339706|12.837029
0|17457|53|31|57|41|50|0|10|12|532|372|17.339706|12.837029
0|0|53|37|57|41|50|34|10|10|532|372|17.339706|12.837029
0|1647|53|31|57|41|50|0|10|12|532|372|17.221165|10.847664
0|0|53|37|57|41|50|34|10|10|532|372|17.221165|10.847664
0|10686|53|28|57|41|50|0|10|13|532|372|17.221165|10.847664
0|37698|53|28|57|41|50|0|10|13|532|372|17.219542999999998|11.189938
0|108193|53|26|57|41|50|0|10|14|532|372|17.222786|11.375046000000001
0|7513|53|26|57|41|50|0|10|14|532|372|17.247009|11.876965
0|159746|53|26|57|41|50|0|10|14|532|372|17.300034|12.182713
0|687|53|31|57|41|50|0|10|12|532|372|17.311859|12.301826
0|955|53|31|57|41|50|0|10|12|532|372|17.317772|12.321568
0|669|53|31|57|41|50|0|10|12|532|372|17.315483|12.3312
0|154465|53|26|57|41|50|0|10|14|532|372|17.331314000000003|12.501717
0|41785|53|26|57|41|50|0|10|14|532|372|17.321205|12.511683
0|17931|53|26|57|41|50|0|10|14|532|372|17.328739000000002|12.509917999999999
0|0|53|37|57|41|50|34|10|10|532|372|17.331028|12.51955
0|54483|53|26|57|41|50|0|10|14|532|372|17.326164000000002|12.833691
0|0|53|33|57|41|50|0|10|11|532|372|17.338085|12.844944
0|20317|53|28|57|41|50|0|10|13|532|372|17.330551|12.848091
0|25209|53|26|57|41|50|0|10|14|532|372|17.330551|12.848091
0|1189|53|31|57|41|50|0|10|12|532|372|17.330551|12.848091
0|8283|53|26|57|41|50|0|10|14|532|372|17.218398999999998|10.847664
0|39971|53|29|57|41|50|0|11|14|583|407|17.218398999999998|10.847664
0|21050|53|26|57|41|50|0|10|14|532|372|17.218398999999998|10.847664
0|0|53|33|57|41|50|0|10|11|532|372|17.222404|11.142635
0|41025|53|26|57|41|50|0|10|14|532|372|17.225552|11.378288000000001
0|15588|53|26|57|41|50|0|10|14|532|372|17.262268|11.876869000000001
0|39809|53|26|57|41|50|0|10|14|532|372|17.31596|12.205982
0|15320|53|28|57|41|50|0|10|13|532|372|17.305946|12.289810000000001
0|4026|53|31|57|41|50|0|10|12|532|372|17.319298|12.319374
0|0|53|37|57|41|50|34|10|10|532|372|17.315673999999998|12.331294999999999
0|19226|53|26|57|41|50|0|10|14|532|372|17.326164000000002|12.506675999999999
0|11363|53|26|57|41|50|0|10|14|532|372|17.325782999999998|12.507629
0|19055|53|26|57|41|50|0|10|14|532|372|17.330170000000003|12.515163000000001
0|56424|53|26|57|41|50|0|10|14|532|372|17.327118|12.525749000000001
0|25844|53|31|57|41|50|0|10|12|532|372|17.338371|12.830341
0|39324|53|31|57|41|50|0|10|12|532|372|17.327595000000002|12.839508
0|21193|53|28|57|41|50|0|10|13|532|372|17.335987|12.842369
0|12335|53|28|57|41|50|0|10|13|532|372|17.335987|12.842369
0|8626|53|28|57|41|50|0|10|13|532|372|17.335987|12.842369
0|63751|53|26|57|41|50|0|10|14|532|372|17.221165|10.847664
0|10958|53|32|57|41|50|0|30|34|1596|1116|17.221165|10.847664
0|0|53|37|57|41|50|34|30|30|1596|1116|17.221165|10.847664
0|6888|53|32|57|41|50|0|31|35|1647|1151|17.219542999999998|11.149311
0|1215|53|32|57|41|50|0|30|34|1596|1116|17.23175|11.365128
0|0|53|37|57|41|50|34|30|30|1596|1116|17.236805|11.767387
0|5063|53|33|57|41|50|0|30|33|1596|1116|17.264366|11.900902
0|11198|53|33|57|41|50|0|30|33|1596|1116|17.305946|12.200165
0|18573|53|33|57|41|50|0|30|33|1592|1112|17.308521|12.29248
0|0|53|37|57|41|50|34|30|30|1596|1116|17.318726|12.324238000000001
0|0|53|37|57|41|50|34|30|30|1596|1116|17.309760999999998|12.337112
0|4778|53|33|57|41|50|0|32|36|1700|1188|17.326164000000002|12.506675999999999
0|14424|53|32|57|41|50|0|31|35|1647|1151|17.321205|12.516451
0|0|53|37|57|41|50|34|30|30|1596|1116|17.328262|12.508774
0|17992|53|33|57|41|50|0|30|33|1592|1112|17.331219|12.521647999999999
0|242|53|34|57|41|50|0|30|32|1596|1116|17.331791|12.755156
0|10047|53|32|57|41|50|0|30|34|1596|1116|17.337799|12.847328
0|14036|53|33|57|41|50|0|30|33|1596|1116|17.34066|12.83617
0|492462|53|32|57|41|50|0|30|34|1592|1112|17.34066|12.83617
0|9846|53|33|57|41|50|0|33|37|1750|1222|17.34066|12.83617
0|41085|53|33|57|41|50|0|30|33|1592|1112|17.221165|10.84671
0|18041|53|32|57|41|50|0|30|34|1596|1116|17.221165|10.84671
0|45109|53|32|57|41|50|0|30|34|1592|1112|17.221165|10.84671
0|42284|53|32|57|41|50|0|30|34|1592|1112|17.218781|10.863876
0|15191|53|32|57|41|50|0|31|35|1647|1151|17.225838|11.304665
0|0|53|37|57|41|50|34|31|31|1647|1151|17.230415|11.768436
0|10616|53|32|57|41|50|0|30|34|1596|1116|17.272425|11.90052
0|37393|53|32|57|41|50|0|30|34|1592|1112|17.314553|12.202644
0|2104|53|34|57|41|50|0|30|32|1592|1112|17.308807|12.297344
0|286|53|34|57|41|50|0|30|32|1596|1116|17.30566|12.286758
0|0|53|37|57|41|50|34|30|30|1596|1116|17.315673999999998|12.329006
0|11150|53|32|57|41|50|0|31|35|1647|1151|17.32769|12.504959
0|0|53|37|57|41|50|34|30|30|1596|1116|17.325449|12.503815
0|0|53|37|57|41|50|34|30|30|1596|1116|17.331885999999997|12.517261999999999
0|9614|53|33|57|41|50|0|32|36|1700|1188|17.324351999999998|12.528801
0|13152|53|32|57|41|50|0|31|35|1645|1149|17.334366|12.535572
0|1851|53|33|57|41|50|0|30|33|1596|1116|17.33036|12.832737
0|3350|53|32|57|41|50|0|30|34|1596|1116|17.33284|12.848091
0|5830|53|32|57|41|50|0|30|34|1596|1116|17.346954|12.835789
0|0|53|37|57|41|50|34|30|30|1596|1116|17.346954|12.835789
0|13874|53|32|57|41|50|0|30|34|1596|1116|17.346954|12.835789
0|12526|53|32|57|41|50|0|30|34|1596|1116|17.219973|10.84671
59414|65489|53|37|57|41|50|34|30|30|1596|1116|17.219973|10.84671
0|0|53|36|57|41|50|0|30|31|1596|1116|17.219973|10.84671
0|0|53|37|57|41|50|34|30|30|1592|1112|17.2225|11.189938
0|16910|53|32|57|41|50|0|30|34|1592|1112|17.228317|11.381530999999999
0|0|53|37|57|41|50|34|30|30|1596|1116|17.247009|11.875105
0|5272|53|32|57|41|50|0|30|34|1596|1116|17.313671|12.203503
0|13142|53|32|57|41|50|0|30|34|1596|1116|17.305946|12.29372
0|7857|53|32|57|41|50|0|30|34|1596|1116|17.317772|12.323761
0|23094|53|33|57|41|50|0|30|33|1596|1116|17.316914|12.329006
0|14474|53|32|57|41|50|0|30|34|1592|1112|17.325687|12.512207
0|8921|53|32|57|41|50|0|30|34|1596|1116|17.319298|12.503575999999999
0|3930|53|32|57|41|50|0|30|34|1596|1116|17.335129000000002|12.516928
0|4264|53|32|57|41|50|0|31|35|1647|1151|17.31987|12.523651
0|12040|53|32|57|41|50|0|30|34|1596|1116|17.324162|12.535572
0|0|53|37|57|41|50|34|30|30|1596|1116|17.333317|12.841606
0|9465|53|32|57|41|50|0|30|34|1596|1116|17.330265|12.836933
0|0|53|37|57|41|50|34|33|33|1750|1222|17.338181|12.839699000000001
0|13723|53|32|57|41|50|0|30|34|1596|1116|17.338181|12.839699000000001
0|0|53|37|57|41|50|34|30|30|1596|1116|17.338181|12.839699000000001
0|2933|53|32|57|41|50|0|30|34|1596|1116|17.219973|10.84671
0|0|53|36|57|41|50|0|30|31|1596|1116|17.219973|10.84671
0|0|53|37|57|41|50|34|30|30|1596|1116|17.219973|10.84671
0|0|53|37|57|41|50|34|30|30|1596|1116|17.219542999999998|11.178589
0|1957|53|33|57|41|50|0|30|33|1596|1116|17.229366|11.342621000000001
0|8705|53|32|57|41|50|0|30|34|1596|1116|17.230415|11.768436
0|0|53|37|57|41|50|34|31|31|1647|1151|17.264366|11.896419999999999
0|256|53|34|57|41|50|0|31|33|1647|1151|17.315673999999998|12.198734
0|17710|53|33|57|41|50|0|30|33|1596|1116|17.311573000000003|12.295246
0|0|53|37|57|41|50|34|30|30|1596|1116|17.308569|12.315369
0|1915|53|32|57|41|50|0|30|34|1596|1116|17.315673999999998|12.329006
0|20225|53|32|57|41|50|0|30|34|1596|1116|17.325401|12.508774
0|275|53|34|57|41|50|0|30|32|1596|1116|17.319584|12.504482000000001
0|9801|53|32|57|41|50|0|30|34|1596|1116|17.32235|12.51545
0|4127|53|34|57|41|50|0|30|32|1592|1112|17.328453|12.513065
0|3390|53|32|57|41|50|0|30|34|1596|1116|17.329979|12.537766
0|3895|53|33|57|41|50|0|30|33|1596|1116|17.332554000000002|12.843895
0|865|53|34|57|41|50|0|31|33|1647|1151|17.327309|12.841225
0|15459|53|32|57|41|50|0|30|34|1596|1116|17.34066|12.84132
0|12787|53|33|57|41|50|0|30|33|1596|1116|17.34066|12.84132
0|20539|53|32|57|41|50|0|30|34|1596|1116|17.34066|12.84132
0|15455|53|33|57|53|50|0|30|35|1596|1169|17.221165|10.847664
0|14659|53|32|57|41|50|0|30|34|1596|1116|17.221165|10.847664
0|0|53|37|57|41|50|34|30|30|1596|1116|17.221165|10.847664
0|14211|53|32|57|41|50|0|30|34|1596|1116|17.222404|11.128044000000001
0|18935|53|32|57|41|50|0|30|34|1596|1116|17.230415|11.361265
0|18452|53|33|57|41|50|0|32|36|1700|1188|17.237091|11.823845
0|15273|53|32|57|41|50|0|30|34|1596|1116|17.271995999999998|11.890411
0|4225|53|33|57|41|50|0|30|33|1596|1116|17.309952|12.265015
0|20927|53|32|57|41|50|0|30|34|1596|1116|17.307043|12.290668
0|17417|53|32|57|41|50|0|30|34|1596|1116|17.31329|12.324047
0|3862|53|33|57|41|50|0|30|33|1596|1116|17.309760999999998|12.340832
0|6116|53|33|57|41|50|0|30|33|1596|1116|17.319107000000002|12.51564
0|0|53|37|57|41|50|34|30|30|1596|1116|17.330742|12.516403
0|3103|53|32|57|41|50|0|31|35|1645|1149|17.326546|12.515926
0|15092|53|32|57|41|50|0|31|35|1647|1151|17.321776999999997|12.532043
0|13929|53|33|57|41|50|0|30|33|1596|1116|17.335796|12.533188
0|0|53|37|57|41|50|34|30|30|1596|1116|17.338562|12.842178
0|1501|53|33|57|41|50|0|30|33|1596|1116|17.32645|12.839508
0|3633|53|32|57|41|50|0|30|34|1596|1116|17.338181|12.84256
0|1487|53|34|57|41|50|0|60|64|3192|2232|17.338181|12.84256
0|6886|53|36|57|41|50|0|120|124|6384|4464|17.338181|12.84256
0|2033|53|34|57|41|50|0|60|64|3192|2232|17.218398999999998|10.847664
0|0|53|37|57|41|50|34|63|63|3347|2339|17.218398999999998|10.847664
0|0|0|0|0|0|0|0|0|0|0|0|17.218398999999998|10.847664
0|5731|53|35|57|41|50|0|60|63|3184|2224|17.22393|10.845757
0|7017|53|35|57|41|50|0|68|72|3611|2523|17.222404|11.291504
73834|80094|53|35|57|41|50|0|60|63|3192|2232|17.234135000000002|11.380196
0|4433|53|35|57|41|50|0|60|63|3188|2228|17.236328|11.857224
0|3417|53|35|57|41|50|0|60|62|3188|2228|17.266845999999997|11.905289
0|1757|53|34|57|41|50|0|60|64|3188|2228|17.30423|12.213992999999999
0|0|53|36|57|41|50|0|61|62|3241|2265|17.305946|12.292862
0|10722|53|35|57|41|50|0|60|62|3188|2228|17.313766|12.323761
0|0|53|37|57|41|50|34|60|60|3192|2232|17.323875|12.324572
0|0|53|36|57|41|50|0|60|61|3188|2228|17.312622|12.333393
0|1292|53|34|57|41|50|0|60|64|3192|2232|17.330170000000003|12.512207
0|3508|53|34|57|41|50|0|60|64|3188|2228|17.31987|12.507819999999999
0|16050|53|34|57|41|50|0|60|64|3192|2232|17.326641|12.514019000000001
0|0|53|37|57|41|50|34|60|60|3192|2232|17.328262|12.508774
0|0|53|37|57|41|50|34|61|61|3243|2267|17.336845|12.51812
0|0|53|37|57|41|50|34|60|60|3188|2228|17.335796|12.52985
0|0|53|36|57|41|50|0|63|64|3346|2338|17.333508|12.841606
0|0|53|37|57|41|50|34|61|61|3243|2267|17.32645|12.841988
